ImageName,VietnameseName,EnglishName,Price
814.jpeg,HỒNG TRÀ KEM SỮA,BLACK TEA WITH CREAM MOUSSE,29000
814.jpeg,HỒNG TRÀ SỮA THẠCH NÂU,BLACK TEA LATTE WITH BROWN SUGAR MILKTEA,35000
814.jpeg,OOLONG ĐƯỜNG NÂU SƯƠNG SÁO,OOLONG FRESH MILKTEA WITH PEARL,35000
814.jpeg,TRÀ SỮA MATCHA ĐẬU ĐỎ,MATCHA MILKTEA WITH RED BEAN,35000
814.jpeg,TRÀ XOÀI/DÂU/ĐÀO/VẢI/CHANH,MANGO/STRAWBERRY/PEACH/LYCHEE/LEMON TEA,32000
814.jpeg,CÀ PHÊ ĐEN ĐÁ,ICED BLACK COFFEE,25000
814.jpeg,CÀ PHÊ SỮA ĐÁ/BẠC XỈU,ICED MILK COFFEE/ BAC XIU,29000
814.jpeg,CÀ PHÊ KEM SỮA,COFFEE WITH CREAM MOUSSE,29000
815.jpeg,CHẢ RAM,VIETNAMESE CRISPY SPRING ROLL,NOT GIVEN
815.jpeg,TÔM ĐẤT ĐUÔI,SHRIMP WITH TAIL,170000
815.jpeg,TÔM ĐẤT KHÔNG ĐUÔI,SHRIMP WITHOUT TAIL,130000
815.jpeg,THỊT,MEET,110000
815.jpeg,BẮP (CHAY),PORK (VEGETARIAN),80000
815.jpeg,"NEM, CHẢ","NEM, CHA",NOT GIVEN
815.jpeg,"NEM CHIẾC, CHẢ THẺ","NEM, CHA",25000
815.jpeg,NEM CHUA NƯỚNG,GRILLED FERMENTED PORK ROLL,50000
815.jpeg,"NEM CÂY, CHẢ LỤA","NEM, PORK BOLOGNA",70000
815.jpeg,TRÉ,FERMENTED PORK SKIN,30000
815.jpeg,CHẢ BÒ,BEEF ROLLS,130000
815.jpeg,CHẢ QUẾ,ROASTED CINNAMON PORK,75000
815.jpeg,PATE,PATE,60000
815.jpeg,NEM LỤI QUẤN SẢ,PORK SKEWERS WRAPPED LEMONGRASS,70000
815.jpeg,BÁNH ÍT LÁ GAI,BLACK GLUTINOUS RICE CAKE,30000
815.jpeg,PHÔI NẤM,MUSHROOM,12000
815.jpeg,TINH BỘT NGHỆ,TURMERIC,400000
816.jpeg,CHÈ THẬP CẨM,VIETNAMESE MIXED SWEET SOUP,20000
816.jpeg,CHÈ ĐẬU XANH ĐÁNH,VIETNAMESE MUNG BEAN SWEET SOUP,20000
816.jpeg,CHÈ ĐẬU XANH SẦU RIÊNG,VIETNAMESE MUNG BEAN AND DURIAN SWEET SOUP,29000
816.jpeg,CHÈ THÁI,THAI SWEET SOUP,35000
816.jpeg,CHÈ THÁI KHÔNG SẦU RIÊNG,THAI SWEET SOUP WITHOUT DURIAN,25000
816.jpeg,CHÈ KHÚC BẠCH,ALMOND PANNA COTTA LYCHEE DESSERT,25000
816.jpeg,TRÁI CÂY,FRUITS,40000
816.jpeg,ĐÔNG SƯƠNG, JELLY,20000
816.jpeg,KEM PLAN,PLAN ICE CREAM,15000
816.jpeg,TÀU HŨ SINGAPORE,BEANCURD SINGAPORE,15000
816.jpeg,SỮA CHUA HẠT ĐÁT,YOGHURT WITH ARENGA PINNATA,30000
816.jpeg,SIRO THẠCH DỪA,COCONUT JELLY SYRUP,15000
817.jpeg,BÁNH MÌ ỐP LA 2 TRỨNG,BREAD 2 EGGS,17000
817.jpeg,BÁNH MỲ GÀ ROTY,ROTY CHICKEN BREAD,20000
817.jpeg,BÁNH MÌ THỊT XÍU,MINCED MEAT BREAD,22000
817.jpeg,BÁNH MỲ XÍU MẠI TRỨNG MUỐI,MINCED MEAR AND SALTED EGG BREAD,25000
818.jpeg,BÁNH KẸP BÒ KHÔ,DRIED BEEF PANCAKE,15000
818.jpeg,BÁNH KẸP PATE,PATE PANCAKE,15000
818.jpeg,BÁNH KẸP TRỨNG,EGG PANCAKE,15000
818.jpeg,BÁNH ỐP LA,FRIED EGG PANCAKE,15000
818.jpeg,BÁNH KHÔ ƯỚT,WET DRY PANCAKE,15000
818.jpeg,BÁNH KẸP MỰC,SQUID PANCAKE,15000
818.jpeg,BÁNH RẢI BÒ KHÔ,DRIED  PANCKE,15000
818.jpeg,BÁNH RẢI PATE,PATE PANCAKE,15000
818.jpeg,XOÀI BÀO,GRATED MANGO,15000
818.jpeg,GAN RIM,PATE,15000
818.jpeg,XOÀI LẮC,MANGO SHAKE,15000
818.jpeg,TRỨNG NƯỚNG NGHÊU,GRILLED EGG CLAMS,15000
818.jpeg,XOÀI CHẤM RUỐC,MANGO WITH FLUFFY PEMMICAN,15000
818.jpeg,TRỨNG NƯỚNG THẨM CẨM,GRILLED EGGS MIXED,15000
818.jpeg,GIẢI KHÁT: NƯỚC CÁC LOẠI,DRINK: MANY TYPES,10000
819.jpeg,MỰC HẤP HÀNH CÂN,SQUID STEAMED ONION,258000
819.jpeg,MỰC NƯỚNG SA TẾ,SA CHI GRILLED SQUID,258000
819.jpeg,MỰC CHIÊN GIÒN,DEEP FRIED SQUID,258000
819.jpeg,MỰC KHÔ NƯỚNG,GRILLED DRIED SQUID,258000
819.jpeg,NGÔ MỸ CHIÊN BƠ,FRIED AMERICAN CORN BUTTER,48000
819.jpeg,KHOAI TÂY CHIÊN,FRENCH FRIES,52000
819.jpeg,CẢI THẢO XÀO,SAUTÉED CABBAGE,56000
819.jpeg,"MỒNG TƠI XÀO, LUỘC","VEGETABLE SPINACH FRY, BOILED",56000
819.jpeg,LẨU CÁ VOI MĂNG CHUA CAY,SPICY SOUR ASPARAGUS WHALE HOTPOT,56000
819.jpeg,LẨU HẢI SẢN KIỂU THÁI,THAI SEAFOOD HOTPOT,588000
819.jpeg,LẨU HẢI SẢN HƯƠNG BIỂN,HUONG BIEN SEAFOOD HOTPOT,650000
819.jpeg,LẨU NẤM HẢI SẢN,SEAFOOD MUSHROOM HOTPOT,680000
820.jpeg,BÁNH XÈO TÔM NHẢY,CRISPY PANCAKE WITH SHRIMP,14000
820.jpeg,BÁNH XÈO THỊT BÒ,CRISPY PANCAKE WITH BEEF,14000
820.jpeg,BÁNH XÈO TRỨNG (GÀ),CRISPY PANCAKE WITH EGG,7000
820.jpeg,BÁNH XÈO CHAY,CRISPY PANCAKE,7000
820.jpeg,NEM NƯỚNG BÌNH ĐỊNH,BINH DINH’S GRILLED MEAT ROLL,4000
820.jpeg,NEM LỤI  ,PORK SKEWERS,4000
820.jpeg,BÁNH TRÁNG CUỐN TÔM,SHRIMP ROLLS,10000
820.jpeg,BÁNH TRÁNG CUỐN THỊT,MEAT ROLLS,10000
820.jpeg,KHĂN LẠNH,COLD TOWELS,2000
820.jpeg,TRÀ ĐÁ,ICED TEA,FREE
820.jpeg,COCACOLA,COCACOLA,10000
820.jpeg,NƯỚC SUỐI DANARI,DANARI WATER,8000
820.jpeg,NUTRI BOOST,NUTRI BOOST,10000
820.jpeg,PEPSI,PEPSI,10000
820.jpeg,NƯỚC SUỐI AQUAFINA,AQUAFINA WATER,8000
820.jpeg,REVIDE,REVIDE,9000
820.jpeg,BÒ HÚC,REDBUL,14000
821.jpeg,BÚN CHẢ CÁ,FRIED FISH NOODLES,25000
821.jpeg,BÚN CÁ TƯƠI,FRESH FISH NOODLE,25000
821.jpeg, BÚN SỨA,JELLYFISH NOODLES,30000
821.jpeg,BÚN MẮM NÊM,VERMICELLI NOODLES WITH FERMENTED FISH SOURCE,25000
821.jpeg,BÚN THẬP CẨM  ,MIXED NOODLE,40000
821.jpeg,BÁNH CANH BỘT SẮN,CASSAVA FLOUR THICK NOODLE SOUP,30000
821.jpeg,CƠM GÀ XỐI MỠ,GREASY CHICKEN RICE,30000
821.jpeg,CƠM XÀO BÒ,BEEF STIR-FRIED RICE,30000
821.jpeg,CƠM XÀO MỰC,SQUID STIR-FRIED RICE,30000
821.jpeg,BÁNH CANH TRỨNG CÚT/GÀ,QUAIL EGG/CHICKEN THICK NOODLE SOUP,25000
821.jpeg,GỎI SỨA,JELLYFISH SALAD,58000
821.jpeg,BÁNH HỎI THỊT HEO,RICE VERMICELLI WITH MEAT,25000
821.jpeg,BÁNH XÈO,CRISPY PANCAKE,10000
822.jpeg,BÁNH CANH CHẢ CÁ,FRIED FISH THICK NOODLE SOUP,30000
822.jpeg,PHỞ CHẢ CÁ,FRIED FISH PHO,30000
822.jpeg,MIẾN CHẢ CÁ,FRIED FISH NOODLE,30000
822.jpeg,BÚN THỊT NƯỚNG,GRIILED PORK NOODLE,30000
822.jpeg,BÚN CÁ DẦM + CHẢ CÁ, FISH NOODLE + FRIED FISH,35000
822.jpeg,BÚN CÁ THU TƯƠI + CHẢ CÁ,FRESH MACKEREL NOODLES + FRIED FISH,35000
822.jpeg,BÚN CÁ NGỪ + CHẢ CÁ,TUNA  NOODLES + FRIED FISH,35000
822.jpeg,BÚN ĐẦU CÁ THU + CÁ HỒI,MACKEREL HEAD NOODLE + SALMON,35000
822.jpeg,BÚN CÁ DẰM + CHẢ CÁ, FISH NOODLE + FRIED FISH,35000
822.jpeg,BÚN TRỨNG CÁ THU,MACKEREL EGGS NOODLES,35000
822.jpeg,BÚN SỨA CHẢ CÁ,FRIED FISH - JELLYFISH NOODLES,35000
822.jpeg,BÚN THẬP CẨM  ,MIXED NOODLE,35000
822.jpeg,CHẢ CÁ THÊM,FRIED FISH SIDE,20000
822.jpeg,GỎI SỨA, JELLYFISH SALAD,35000
822.jpeg,CUỐN NEM THỊT,MEAT  NEM ROLL,8000
822.jpeg,CUỐN CHẢ CÁ,FRIED FISH ROLL,8000
823.jpeg,ẾCH XÀO SẢ ỚT,FROG SAUTÉED LEMONGRASS CHILI,65000
823.jpeg,ẾCH NƯỚNG MUỐI ỚT,GRILLED FROG WITH CHILLI SALT,75000
823.jpeg,ẾCH CHIÊN BƠ,FRIED FROG BUTTER,65000
823.jpeg,ẾCH XÀO LÁ LỐT,PIPER SARMENTOSUM SAUTÉED FROG,65000
823.jpeg,LƯƠN XÀO XẢ ỚT,SAUTÉED ASIAN SWAMP EEL WITH CHILLIS,85000
823.jpeg,LƯƠN XÀO LĂN,ROLLING SAUTÉED ASIAN SWAMP EEL,85000
823.jpeg,TÔM MÙ TẠT,MUSTARD SHRIMP,90000
823.jpeg,TÔM RANG MUỐI,SALTED ROASTED SHRIMP,90000
823.jpeg,TÔM NƯỚNG MUỐI ỚT,GRILLED SHRIMP WITH CHILLI SALT,90000
823.jpeg,MỰC CƠM CHIÊN TỎI,GARLIC FRIED SQUID,90000
823.jpeg,MỰC CƠM HẤP,STEAMED SQUID,90000
823.jpeg,MỰC ỐNG NƯỚNG/HẤP,GRILLED/STEAMED SQUID,100000
823.jpeg,MỰC XÀO CHUA NGỌT,SWEET AND SOUR STIR-FRIED SQUID,100000
823.jpeg,CÁ NGỪ SASHIMI,TUNA SASHIMI,150000
823.jpeg,CÁ BÓP NƯỚNG (KEM RAU),GRILLED SQUEEZE FISH (VEGETABLE CREAM),THỜI GIÁ
823.jpeg,CÁ THU/CÁ CHIM NƯỚNG (TUỲ NGÀY),MACKEREL/BIRD FISH GRILLED (DEPENDING ON THE DAY),THỜI GIÁ
823.jpeg,CÁ MÚ HẤP XÌ DẦU,STEAMED GROUPER SOY SAUCE,THỜI GIÁ
823.jpeg,GÀ XÉ PHAY,MILLED SHREDDED CHICKEN,150000
823.jpeg,GÀ HẤP MẮM,STEAMED CHICKEN FISH SAUCE,150000
823.jpeg,GÀ CHIÊN MẮM,GÀ CHIÊN MẮM,150000
823.jpeg,TRỨNG NON CHÁY TỎI,GARLIC-BURNING YOUNG EGGS,80000
823.jpeg,BA CHỈ NƯỚNG,GRILLED PORK,85000
823.jpeg,BA CHỈ XÀO LĂN,STIR-FRIED PORK ROLL,85000
823.jpeg,BẾ HẤP SẢ,VEAL LEMONGRASS STEAMING,100000
823.jpeg,BÊ XÀO CHUA NGỌT,SWEET AND SOUR STIR-FRIED VEAL,100000
823.jpeg,BÒ XÀO CHUA NGỌT,SWEET AND SOUR STIR-FRIED BEEF,90000
823.jpeg,BÒ XÀO DƯA CÁI,BEEF STIR-FRIED PICKLED MUSTARD GREENS,90000
823.jpeg,BÒ NƯỚNG SA TẾ,SACHA SAUCE GRILLED BEEF,90000
823.jpeg,LẨU THÁI HẢI SẢN,SEA FOOD HOTPOT,230000
823.jpeg,LẨU GÀ LÁ GIANG,AGANONERION POLYMORPHUM CHICKEN HOTPOT,160000
823.jpeg,CÁ NGỪ NẤU MẴN,TUNA COOKED,160000
823.jpeg,LƯƠN UM,ASIAN SWAMP ELL COOKED,160000
823.jpeg,CÁ ĐUỐI UM,BATOID COOKED,160000
824.jpeg,SỨA NƯỚC LÈO,SWEET WATER JELLYFISH,160000
824.jpeg,TÔM SỐT THÁI,SHRIMP WITH THAI SAUCE,110000
824.jpeg,GÀ HẤP KHÔ,STEAMED DRIED CHICKEN,160000
824.jpeg,GÀ UM MẺ LÁ CHANH,STEAMED CHICKEN WITH LEMON LEAVES,160000
824.jpeg,ỐC HƯƠNG TRỨNG MUỐI,SALTED EGG BABYLONIA AREOLATA,NOT GIVEN
824.jpeg,SỤN HEO THUI RƠM,GRILLED PORK CARTILAGE,80000
824.jpeg,ĐẬU NON KHÓI LỬA,FRIED TOFU,130000
824.jpeg,LÒNG BÒ XÀO DƯA CẢI,TRIPE STIR-FRIED PICKLED MUSTARD GREENS,70000
824.jpeg,BẸ SỮA NƯỚNG,GRILLED PORK BREAST,90000
824.jpeg,LẨU ẾCH MĂNG CHUA,SOUR BAMBOO SHOOT FROG HOTPOT,250000
824.jpeg,LẨU GÀ LÁ É,OCIMUM CHICKEN HOTPOT,220000
824.jpeg,LẨU ĐUÔI MÓNG BÒ,COW'S HOOVES TAIL HOTPOT,180000
824.jpeg,CÁ ĐUỔI NƯỚNG NGHỆ,SAUTEED BATOIDS WITH TURMERIC,130000
824.jpeg,BÒ SÔT TRỨNG NON,YOUNG EGG STIR-FRIED BEEF,90000
824.jpeg,ẾCH NÚP LÙM,FRIED FROG,70000
824.jpeg,SỤN HEO CHIÊN MẮM,FRIED PORK CARTILAGE FISH SAUCE,80000
824.jpeg,NGỌC KÊ CHƯNG TRỨNG,ROOSTER TESTICLE  MILLET EGGS,120000
824.jpeg,BÒ NHÚNG MẺ,BEEF SEASONED WITH VIETNAMESE FERMENTED RICE,160000
824.jpeg,BÊ NƯỚNG MẮM NHỈ,GRILLED VEAL WITH FISH SAUCE,100000
824.jpeg,NGỌC KÊ CHIÊN MẮM,ROOSTER TESTICLE FRIED FISH SAUCE,120000
824.jpeg,GỎI HẢI SẢN,SEAFOOD SALAD,75000
824.jpeg,GỎI SỨA,JELLYFISH SALAD,75000
824.jpeg,KHOAI TÂY CHIÊN,FRENCH FRIES,45000
824.jpeg,ĐẬU CHIÊN,FRIED TOFU,40000
824.jpeg,ĐẬU NON DĂM BÔNG,TAFU WITH HAM,55000
824.jpeg,CHẢ RAM TÔM,VIETNAMESE CRISPY SPRING SHRIMP ROLL,70000
824.jpeg,RAU MUỐNG XÀO TỎI,SAUTEED WATER SPINACH WITH GARLIC,45000
824.jpeg,KHỔ QUA XÀO TRỨNG,SAUTEED BITTER MELON WITH EGG,45000
824.jpeg,CƠM CHIÊN HẢI SẢN,SEAFOOD FRIED COOKED RICE,65000
824.jpeg,CƠM CHIÊN MUỐI ỚT,FRIED COOKED RICE WITH SALT & ChILLI,45000
824.jpeg,CƠM CHIÊN TRỨNG,FRIED RICE WITH EGG,45000
824.jpeg,CƠM RANG DƯA BÒ,FIRED RICE WITH BEEF STIR-FRIED PICKLED MUSTARD GREENS,80000
824.jpeg,CƠM RANG THỊT CUA,FRIED RICE WITH CRAB,80000
824.jpeg,MÌ XÀO NỎ,SAUTEED NOODLE,70000
824.jpeg,MÌ XÀO HẢI SẢN,SAUTEED SEA FOOD NOODLE,65000
824.jpeg,MIẾN XÀO THÁI LAN,THAILAND SAUTEED NOODLE,85000
824.jpeg,CHÁO HẢI SẢN,SEA FOOD RICE GRUEL,60000
824.jpeg,CHÁO LƯƠN,ASIAN SWAMP ELL RICE GRUEL,90000
825.jpeg,BÚN ĐẬU MẮM TÔM CHÚ TÈO 1 NGƯỜI,RICE VERMICELLI WITH FRIED TOFU AND SHIRMP PASTE MR TEO FOR 1 PERSON,40000
825.jpeg,BÚN ĐẬU MẮM TÔM CHÚ TÈO 2 NGƯỜI,RICE VERMICELLI WITH FRIED TOFU AND SHIRMP PASTE MR TEO FOR 2 PERSONS,70000
825.jpeg,BÚN ĐẬU MẮM TÔM CHÚ TÈO 3 NGƯỜI,RICE VERMICELLI WITH FRIED TOFU AND SHIRMP PASTE MR TEO FOR 3 PERSONS,105000
825.jpeg,BÚN THÊM,NOODLE,5000
825.jpeg,ĐẬU THÊM,FRIED TOFU,5000
825.jpeg,CHẢ CỐM THÊM,SPRING ROLL,15000
825.jpeg,THỊT THÊM,MEET,10000
825.jpeg,CHẢ RAM THÊM,VIETNAMESE CRISPY SPRING ROLL,10000
825.jpeg,LÒNG THÊM,PIG'S TRIPES,10000
825.jpeg,CHẢ CÁ THÊM,FRIED FISH,10000
825.jpeg,DỒI THÊM,BLOOD SAUSAGE,15000
825.jpeg,NƯỚC SUỐI,WATER,10000
825.jpeg,PEPSI,PEPSI,10000
825.jpeg,7 UP,7 UP,10000
825.jpeg,STING,STING,10000
825.jpeg,BIA TIGER,TIGER BEER,20000
825.jpeg,KHĂN LẠNH,COLD TOWELS,2000
825.jpeg,TRÀ TẮC,KUMQUAT TEA,10000
826.ipeg,BÁNH CANH CHẢ CÁ,FRIED FISH THICK NOODLE SOUP,25000
826.ipeg,BÁNH CANH CHẢ - CÁ DẦM,FRIED FISH THICK NOODLE SOUP,25000
826.ipeg,BÁNH CANH TRỨNG CÁ,FISH EGG THICK NOODLE SOUP,25000
826.ipeg,BÁNH CANH GÂN CÁ,FISH THICK NOODLE SOUP,25000
826.ipeg, BÁNH CANH THẬP CẨM (CHẢ-CÁ-TRỨNG CÁ),MIXED THICK NOODLE SOUP (FRIED FISH - EGG FISH),30000
826.ipeg, BÁNH CANH ĐẶC BIỆT (CHẢ-CÁ-TRỨNG CÁ-TRỨNG CÚT-GÂN CÁ),SPECIAL THICK NOODLE SOUP (FRIED FISH - EGG FISH - QUAIL EGG - FISH TENDON,40000
826.ipeg,NƯỚC NGỌT,SOFT DRINK,15000
826.ipeg,SỮA BẮP TƯƠI,FRESH CORN MILK,15000
826.ipeg,SỮA ĐẬU NÀNH,SOIL MILK,10000
827.jpeg,BÚN MẮM MIỀN TÂY,WEST FISH SAUCE NOODLE,60000
827.jpeg,MỰC THÊM,SQUID SIDE,40000
827.jpeg,TÔM THÊM,SHRIMP SIDE,30000
827.jpeg,HEO QUAY THÊM,PORK,30000
827.jpeg,CHẢ CÁ THÊM,FRIED FISH,20000
827.jpeg,BÚN THÊM,NOODLE SIDE,15000
827.jpeg,RAU THÊM,VEGETABLES SIDE,5000
827.jpeg,NƯỚC SUỐI,WATER,10000
827.jpeg,COCA ,COCACOLA,15000
827.jpeg,SPRITE,SPRITE,15000
828.jpeg,MÌ HOÀNH THÁNH,WONTON NOODLE,35000
828.jpeg,MÌ XÁ XÍU,CHAR SIR NOODLE,35000
828.jpeg,MÌ GÀ XÉ,SHREDDED CHICKEN NOODLE,35000
828.jpeg,MÌ SỦI CẢO,JIAOZI NOODLE,40000
828.jpeg,MÌ XƯƠNG,PORK RIB NOODLE,40000
828.jpeg,HỦ TIẾU GÀ XÉ,SHREDDED CHICKEN NOODLE,35000
828.jpeg,HỦ TIẾU XƯƠNG,PORK RIB NOODLE,40000
828.jpeg,MIẾN GÀ XÉ,SHREDDED CHICKEN NOODLE,35000
828.jpeg,MIẾN XƯƠNG,PORK RIB NOODLE,40000
828.jpeg,BÁNH MÌ BÒ KHO,VIETNAMESE BEEF STEW BREAD,37000
828.jpeg,SỦI CẢO THÊM,JIAOZI,7000
828.jpeg,HOÀNH THÁNH THÊM,WONTON,5000
828.jpeg,MÌ THÊM,NOODLE,5000
828.jpeg,KHĂN THÊM,TOWEL,2000
828.jpeg,NƯỚC NGỌT,SOFT DRINK,15000
829.jpeg,SÚP HẢI SẢN PHÁT TÀI,SEA FOOD SOUP,36000
829.jpeg,SÚP HẢI SÂM NẤM,SEA CUCUMBER MUSHROOM SOUP,48000
829.jpeg,SÚP BẮP CUA,CRAB CORN SOUP,32000
829.jpeg,SA LÁT HẢI SẢN KIỂU THÁI SỐT PHÔ MAI,SEAFOOD WITH CHEESE SAUCE SALAD,68000
829.jpeg,SA LÁT XOÀI TÔM THỊT,MANGO SHRIMP MEAT SALAD,62000
829.jpeg,SA LÁT DÂU DẦM VỚI RAU TỔNG HỢP,STRAWBERRY SALAD BEAMS WITH SYNTHETIC VEGETABLES,56000
829.jpeg,SA LÁT TÔM VỚI SỐT MÈ RANG,SHRIMP SALAD WITH ROASTED SESAME SAUCE,76000
829.jpeg,CÁ BỚP NẤU LÁ LỐT,COBIA COOKING WITH PIPER SARMENTOSUM,68000
829.jpeg,"CÁ DIÊU HỒNG HẤP XÌ DẦU OM NẤM, NƯỚNG","RED TILAPIA BRAISED MUSHROOM BRAISED, GRILLED",258000
829.jpeg,"CÁ QUẢ HẤP HÀNH, GỪNG/NƯỚNG","STEAMED ONION, GINGER/GRILLED SNAKEHEAD",258000
830.jpeg,NẤM XÀO HẢI SẢN,SAUTEED SEA FOOD WITH MUSHROOM,NOT GIVEN 
830.jpeg,CHẢ GIÒ HẢI SẢN,SEA FOOD EGG ROLL,NOT GIVEN 
830.jpeg,CHẢ RAM TÔM ĐẤT,VIETNAMESE CRISPY SPRING SHIRMP ROLL,NOT GIVEN 
830.jpeg,ĐẬU KHUÔN CHIÊN,FRIED TAFU,NOT GIVEN 
830.jpeg,SALAD RONG NHO CÁ NGỪ,TUNA GRAPE SEAWEED SALAD,NOT GIVEN 
830.jpeg,RONG NHO SỐT CÁ NGỪ,TUNA SAUCE GRAPE SEAWEED,NOT GIVEN 
830.jpeg,SALAD TRÁI CÂY 4 MÙA,FRUIT 4 SEASONS SALAD,NOT GIVEN 
830.jpeg,GỎI SỨA,JELLYFISH SALAD,NOT GIVEN 
830.jpeg,GỎI HẢI SẢN,SEAFOOD SALAD,NOT GIVEN 
830.jpeg,RAU MUỐNG XÀO TỎI,STIR-FRIED MORNING GLORY WITH GARLIC ,NOT GIVEN 
830.jpeg,RAU CẢI XÀO,SAUTEED MUSTARD GREENS,NOT GIVEN 
830.jpeg,RAU MỒNG TƠI XÀO,SAUTÉED MALABAR SPINACH,NOT GIVEN 
830.jpeg,ĐẬU BẮP LUỘC,BOILED OKRA,NOT GIVEN 
830.jpeg,RAU LANG LUỘC,BOILED SWEET POTATO VEGETABLES,NOT GIVEN 
831.jpeg,CÀ CHUA BI,CHERRY TOMATO,55000
831.jpeg,KHOAI TÂY CHIÊN,FRENCH FRIES,75000
831.jpeg,KHOAI LANG NHẬT CHIÊN,DEEP FRIED CRISPY JAPANESE SWEET POTATO,75000
831.jpeg,OLIU XANH HOẶC ĐEN,GREEN OR BLACK OLIVE,75000
831.jpeg,BÁNH MÌ NƯỚNG SPARTA,GARLIC BREAD SPARTA STYLE,85000
831.jpeg,BÁNH MÌ BƠ ĐƯỜNG,BREAD WITH BUTTER AND SUGAR,105000
831.jpeg,CHẢ GIÒ CÁ TẦM,STURGEON SPRING ROLLS,115000
831.jpeg,PHOMAI DÂY HUN KHÓI,SMOKE CORD CHEESE,135000
831.jpeg,XÚC XÍCH ĐỨC NƯỚNG,GRILLED GERMAN SAUSAGE,135000
831.jpeg,HEO BẰM KIỂU THÁI XÚC BÁNH ĐA,STIR- FRIED MINCED PORK SERVED WITH SESAME CRACKET,155000
831.jpeg,SALAMI Ý,ITALIAN SALAMI,185000
831.jpeg,BÒ MỘT NẮNG KIỂU THÁI,FRIED SUNNY BEEF THAI STYLE,185000
831.jpeg,THỊT NGUỘI TỔNG HỢP,MIXED COLD CUTS,225000
831.jpeg,XÚC XÍCH TỔNG HỢP,MIXED GRILL SAUSAGE,285000
831.jpeg,KHÔ CÁ LÓC NƯỚNG CHẤM MẮM ME,GRILLED DRIED SNAKEHEAD FISH WITH TAMARIND SAUCE,295000
831.jpeg,TÔM CHIÊN CUỘN THỊT HEO,DEEP FRIED TIGER PRAWNS WITH PORK & ROLL WITH BACON,315000
831.jpeg,KHÔ MỰC NƯỚNG,GRILLED DRIED SQUID,385000
831.jpeg,KHÔ CÁ SẶC TRỨNG NƯỚNG MỌI HOẶC CHIÊN GIÒN,GRILLED DRIED GOURAMI OR DEEP FRIED,395000
832.jpeg,SALAD CÀ CHUA DƯA CHUỘT,MIXED SALAD WITH TOMATO AND CUCUMBER,75000
832.jpeg,SALAD NGA,RUSSIAN SALAD,115000
832.jpeg,SALAD CÁ NGỪ,TUNA SALAD,135000
832.jpeg,SALAD RONG BIỂN TƯƠI,FRESH SEAWEED SALAD WITH MAYONNAISE,205000
832.jpeg,SALAD TÔM COCKTAIL,TIGER PRAWNS SALAD WITH MAYONNAISE & CHILI SAUSE,205000
832.jpeg,GỎI CÁ TẦM,STURGEON SALAD WITH VIETNAMES FISH SAUSE,255000
832.jpeg,RAU MUỐNG XÀO TỎI,STIR- FRIED WATER SPINACH WITH GARLIC,75000
832.jpeg,RAU MỒNG TƠI XÀO TỎI,STIR- FRIED MALABAR SPINACH WITH GARLIC,75000
832.jpeg,RAU CẢI LÀN LẠNG SƠN XÀO TỎI,STIR- FRIED BABY KAILAN WITH GARLIC,75000
832.jpeg,RAU MỒNG TƠI XÀO TRỨNG BÁCH THẢO,SAUTEED MALABAR SPINACH WITH CENTURY EGGS,105000
832.jpeg,HOA LƠ XANH XÀO SỐT NẤM, STIR- FRIED BROCCOLI WITH CHINESE MUSHROON & OYSTER SAUSE,105000
832.jpeg,CỦ QUẢ KHO QUẸT,"BOILED VEGETABLES WITH STEWED PORK, FISH SAUSE & GREEN PEPPER",135000
832.jpeg,RAU RỪNG LUỘC CHẤM KHO QUẸT,"BOILED AMAKONG VEGETABLES WITH STEWED PORK, FISK SAUSE & GREEN PEPPER",155000
832.jpeg,HOA LƠ XANH XÀO SỐT NẤM THỊT CUA, STIR- FRIED BROCCOLI WITH CHINESE MUSHROON & CRAB MEAT,165000
832.jpeg,RAU KIM CƯƠNG CHẤM KHO QUẸT,"BOILED DIAMOND VEGETABLES DEEP WITH STEWED PORK, FISH SAUSE & GREEN PEPPER",195000
832.jpeg,SASHIMI CÁ HỒI,SALMON SASHIMI,375000
833.jpeg,BÒ MỸ CÁI BANG,DEEP FRIED AMERICAN BEEF CUBES WITH SEA SALT & GREEN CHILL,425000
833.jpeg,BÒ ÚC CÁI BANG,DEEP FRIED AUSTRALIAN BEEF CUBES WITH SEA SALT & GREEN CHILL,245000
833.jpeg,BÒ ÚC NƯỚNG ĐÁ SỐT TIÊU XANH HOẶC ĐEN,VOLCANO AUSTRALIAN BEEF WITH GREEN PEPPER SAUCE / BLACK PEPPER SAUCE,285000
833.jpeg,BÒ MỸ NƯỚNG ĐÁ SỐT TIÊU XANH HOẶC ĐEN,VOLCANO AMERICAN BEEF WITH GREEN PEPPER SAUCE / BLACK PEPPER SAUCE,450000
833.jpeg,BÒ ÚC LÚC LẮC KHOAI TÂY,"STIR - FRIED AUSTRALIAN BEEF CUBES WITH LIGHT CHILI SAUCE & BELL CHILLI (GREEN, RED)",285000
833.jpeg,BÒ MỸ LÚC LẮC KHOAI TÂY,"STIR - FRIED AMERICAN BEEF CUBES WITH LIGHT CHILI SAUCE & BELL CHILLI (GREEN, RED)",450000
833.jpeg,BÒ ÚC NAPOLEON,STIR - FRIED AUSTRALIAN BEEF CUBES ON HOT SIZZLING WITH BLACK PEPPER SAUCE & CHICKEN EGGS,285000
